ReadName Mapping_x MapStart_x MapEnd_x Strand Mapping_y MapStart_y MapQual ReadLength MapEnd_y StrandStatus "Region of Interest" StrandDirection
d0d98551-7779-49c4-b03f-270025eed2db pFB2 1040 1186 rev pFB2 1040 60 146 1186 Lead Others revLead
8228fc2b-6808-4399-afcf-03d7ef7f480a pFB2 1047 1180 fwd pFB2 1047 57 132 1179 Lag Others fwdLag
7df2b7e0-a712-49d3-91a0-263147361212 pFB2 1050 1216 fwd pFB2 1050 60 163 1213 Lag Others fwdLag
d06f5ec1-1686-4343-bbbc-143af8d1965f pFB2 1056 1193 rev pFB2 1056 60 136 1192 Lead Others revLead
31beba7f-11ef-4f05-af59-99a45ea0e8ab pFB2 1060 1214 fwd pFB2 1060 44 151 1211 Lag Others fwdLag
736d4fc7-f976-4e2a-89e8-5191d72a75b6 pFB2 1060 1214 rev pFB2 1060 44 153 1213 Lead Others revLead
f073eee0-38a1-4398-b774-a733c6115fe8 pFB2 1061 1187 rev pFB2 1061 60 136 1197 Lead Others revLead
3eb66be9-fce4-4d75-9565-4e254e7249b7 pFB2 1068 1214 rev pFB2 1068 60 156 1224 Lead Others revLead
2a747a71-8c65-4154-b442-2a37a8d5df10 pFB2 1071 1228 fwd pFB2 1071 60 158 1229 Lag Others fwdLag
e882e2ec-a75d-4125-9ea9-ac7a96d15e75 pFB2 1072 1234 fwd pFB2 1072 60 157 1229 Lag Others fwdLag
a1f02d53-2648-4e20-b553-69739847445e pFB2 1076 1221 rev pFB2 1076 60 147 1223 Lead Others revLead
2fc51883-4d55-479a-9e5a-f640a00cfbb2 pFB2 1080 1209 fwd pFB2 1080 60 133 1213 Lag Others fwdLag
5e230688-3057-464b-bb1d-edb586ef22a5 pFB2 1084 1241 rev pFB2 1084 60 163 1247 Lead Others revLead
7d5f271b-0764-41de-8d11-ab47ed8e7ea1 pFB2 1089 1254 rev pFB2 1089 60 168 1257 Lead Others revLead
1657b7b7-6764-44ef-bac8-8daa0676e9fd pFB2 1099 1276 fwd pFB2 1099 27 167 1266 Lag Others fwdLag
0d387da2-6f55-4c65-b653-385d0915f0ef pFB2 1099 1256 fwd pFB2 1099 60 158 1257 Lag Others fwdLag
8a4b8134-9073-4d48-a3a2-d3e4b1079299 pFB2 1100 1223 fwd pFB2 1100 55 127 1227 Lag Others fwdLag
d2722bb5-36eb-4c0b-87c1-444f1165b08a pFB2 1107 1254 fwd pFB2 1107 60 142 1249 Lag Others fwdLag
0d068e69-c041-4aa9-b88f-3a5aec454d93 pFB2 1110 1275 rev pFB2 1110 60 158 1268 Lead Others revLead
5a523114-519c-409f-a5e4-0cba109aaf9d pFB2 1110 1248 fwd pFB2 1110 60 144 1254 Lag Others fwdLag
0500c987-65cc-4fa6-9ea3-07f86bcd7f84 pFB2 1113 1260 fwd pFB2 1113 60 138 1251 Lag Others fwdLag
4b58c9fc-9196-4b41-bb44-4e5eb67fab2e pFB2 1113 1275 rev pFB2 1113 60 165 1278 Lead Others revLead
96ab8a3e-de76-4292-b9d7-5f9a4de0e455 pFB2 1114 1276 fwd pFB2 1114 60 154 1268 Lag Others fwdLag
7f0fa3fd-a093-4cbd-ab7b-737c78942871 pFB2 1120 1259 fwd pFB2 1120 60 136 1256 Lag Others fwdLag
8f4caa31-3b3a-4a74-83d5-2d8c2d150ed3 pFB2 1120 1256 fwd pFB2 1120 60 134 1254 Lag Others fwdLag
351a213f-b5d0-4493-bdff-caa094fe6ce6 pFB2 1120 1276 fwd pFB2 1120 60 157 1277 Lag Others fwdLag
925941c4-3423-4ee1-b239-5dbc2b48f369 pFB2 1120 1249 fwd pFB2 1120 60 128 1248 Lag Others fwdLag
f0b0829e-052a-402e-bdb5-f1a1586877d5 pFB2 1120 1256 fwd pFB2 1120 60 143 1263 Lag Others fwdLag
f52cd67b-a054-455a-b32e-508630037a8c pFB2 1120 1276 fwd pFB2 1120 60 156 1276 Lag Others fwdLag
0eb4295b-33d8-4dd0-b6e3-3cad2f7d553a pFB2 1120 1268 fwd pFB2 1120 54 148 1268 Lag Others fwdLag
d50827b2-e85e-47e7-94bd-cd6e6a518999 pFB2 1120 1256 fwd pFB2 1120 38 138 1258 Lag Others fwdLag
0f0bfd8d-d56b-4827-b8d5-b515a3f6d5d1 pFB2 1120 1256 rev pFB2 1120 60 137 1257 Lead Others revLead
374c9d16-9f6c-4412-a14a-3d4517c1be0d pFB2 1121 1265 fwd pFB2 1121 23 155 1276 Lag Others fwdLag
12e94459-2f60-4a82-8f3e-fd711462ecd4 pFB2 1121 1271 fwd pFB2 1121 60 145 1266 Lag Others fwdLag
d7aed45e-6b59-44dd-b56b-6b46befe1c7b pFB2 1121 1280 rev pFB2 1121 60 162 1283 Lead Others revLead
a8548e1e-78f7-4d4a-ae9a-556665cb0f27 pFB2 1121 1275 rev pFB2 1121 60 155 1276 Lead Others revLead
5840b1a5-f230-464d-b544-8f6956533b90 pFB2 1122 1244 rev pFB2 1122 60 123 1245 Lead Others revLead
613b466a-838e-4824-ac50-240011c2325e pFB2 1126 1261 fwd pFB2 1126 27 145 1271 Lag Others fwdLag
2773e85f-4ffb-4410-9e1b-2e4056cf66b8 pFB2 1127 1292 rev pFB2 1127 60 171 1298 Lead Others revLead
f0df1050-fde0-460c-91fe-748ef2507d99 pFB2 1129 1272 fwd pFB2 1129 60 137 1266 Lag Others fwdLag
91f8a821-78d5-402c-8983-99cba680c0a2 pFB2 1134 1283 rev pFB2 1134 60 148 1282 Lead Others revLead
1b4c61ed-5b77-4ead-849b-ee2ce7f2835c pFB2 1136 1282 rev pFB2 1136 41 156 1292 Lead Others revLead
36358937-8714-4b18-8e32-be4aeef9ade0 pFB2 1136 1275 rev pFB2 1136 60 137 1273 Lead Others revLead
cf37fcc0-a9ad-4600-ac96-dbc260252069 pFB2 1143 1279 fwd pFB2 1143 50 131 1274 Lag Others fwdLag
7522ce18-a44e-4806-addc-633179aad54f pFB2 1140 1290 rev pFB2 1140 60 154 1294 Lead Others revLead
b0181f8b-967a-40f6-a581-9d66753cf406 pFB2 1164 1305 rev pFB2 1164 60 137 1301 Lead Others revLead
65db51a5-ace0-4cf0-9bf9-8d44a0d1fd3a pFB2 1166 1321 fwd pFB2 1166 60 154 1320 Lag Others fwdLag
e3a92c2a-912b-4b7a-9b2c-11c36cf85958 pFB2 1178 1336 rev pFB2 1178 60 156 1334 Lead Others revLead
9f709fc8-a1cc-4e35-a1cd-091f8100a1d2 pFB2 1188 1343 fwd pFB2 1188 60 156 1344 Lag Others fwdLag
dc65c300-a62c-41e0-b433-7d5dc93ac1ca pFB2 1195 1353 fwd pFB2 1195 60 163 1358 Lag Others fwdLag
556fcc65-ec27-4f81-956c-376f736dfd44 pFB2 1196 1366 fwd pFB2 1196 60 171 1367 Lag Others fwdLag
0ba2e9da-9125-47e0-a682-a9b5c7766fc8 pFB2 1199 1369 rev pFB2 1199 60 171 1370 Lead Others revLead
a0619d3b-440f-4d87-8a48-ecb2e794f330 pFB2 1228 1350 fwd pFB2 1228 41 133 1361 Lag Others fwdLag
643fed25-f5f5-4921-91c0-8e959619f7bc pFB2 1260 1395 rev pFB2 1260 60 134 1394 Lead Others revLead
2f3e42f2-a0c6-4616-b6ab-d1e412865f58 pFB2 1262 1426 fwd pFB2 1262 60 165 1427 Lag Others fwdLag
1c1da373-1dc7-4693-94df-7fab805b13e2 pFB2 1312 1429 rev pFB2 1312 60 124 1436 Lead Others revLead
f08df8fd-16e5-41d5-bad0-cb7513776f38 pFB2 1316 1451 fwd pFB2 1316 60 167 1483 Lag Others fwdLag
87337070-8482-4588-a64b-8c331602d755 pFB2 1378 1541 rev pFB2 1378 60 170 1548 Lead Others revLead
e829a3e8-c245-4fc7-84d4-f8e2a6a5821c pFB2 1395 1545 fwd pFB2 1395 60 152 1547 Lag Others fwdLag
5aaf43f1-64a9-48bc-b31d-8c4c9bb98a53 pFB2 1406 1547 fwd pFB2 1406 47 145 1551 Lag Others fwdLag
b6f84eda-c16a-47bd-9871-3e2e3da7ef54 pFB2 1407 1547 fwd pFB2 1407 60 140 1547 Lag Others fwdLag
e44e0473-d1b9-41e9-b647-a825a9b8bbd2 pFB2 1410 1540 rev pFB2 1410 47 141 1551 Lead Others revLead
cd4570eb-b855-4e48-8242-f7df3b56a5ba pFB2 1412 1569 rev pFB2 1412 60 154 1566 Lead Others revLead
942327a6-037d-469e-842f-692d362a3d67 pFB2 1419 1550 rev pFB2 1419 60 135 1554 Lead Others revLead
324dadda-f579-46d7-8c28-d4d65dc39654 pFB2 1418 1575 rev pFB2 1418 60 163 1581 Lead Others revLead
6bf2a291-4319-4418-91c4-e1f1f1a36cca pFB2 1429 1562 rev pFB2 1429 60 137 1566 Lead Others revLead
dd30151a-0bec-4b04-8522-c94a24366f72 pFB2 1434 1596 fwd pFB2 1434 60 158 1592 Lag Others fwdLag
474c58ac-7dc3-41e8-9d4d-447d428defa2 pFB2 1477 1647 fwd pFB2 1477 60 171 1648 Lag Others fwdLag
f922b6bc-34bc-4823-8279-57f89a351119 pFB2 1481 1619 fwd pFB2 1481 60 140 1621 Lag Others fwdLag
6956da15-18e4-474f-920e-90862fb3cf78 pFB2 1481 1619 rev pFB2 1481 60 167 1648 Lead Others revLead
e34d8fff-1fd6-4b52-85ee-8c0bcafa9dfe pFB2 1503 1649 fwd pFB2 1503 60 148 1651 Lag Widom626 fwdLag
f5bf2a3d-65f3-4af1-9645-78885765e521 pFB2 1505 1616 fwd pFB2 1505 60 153 1658 Lag Widom626 fwdLag
27f0571b-c66a-4136-86dd-ba586e7c1a30 pFB2 1507 1649 rev pFB2 1507 60 148 1655 Lead Widom626 revLead
af2b2078-77fc-4f05-a172-6d238ab94a49 pFB2 1507 1654 rev pFB2 1507 60 145 1652 Lead Widom626 revLead
8002524c-a941-4957-951c-fe032c075dc4 pFB2 1510 1654 rev pFB2 1510 37 138 1648 Lead Widom626 revLead
0e35037d-d900-4c3d-b90d-056f906a065f pFB2 1514 1648 rev pFB2 1514 35 134 1648 Lead Widom626 revLead
04ccb1b3-33bb-4268-a711-37ca14a45580 pFB2 1514 1661 rev pFB2 1514 25 151 1665 Lead Widom626 revLead
4fc88e50-3b17-4bee-908b-eb68243a259a pFB2 1516 1647 rev pFB2 1516 39 131 1647 Lead Widom626 revLead
56d14329-5046-41d3-a750-bf23a6137054 pFB2 1521 1650 fwd pFB2 1521 60 139 1660 Lag Widom626 fwdLag
3d2bca2a-4b56-4b00-935e-607b3f150341 pFB2 1533 1700 rev pFB2 1533 60 167 1700 Lead Widom626 revLead
2b2b2306-e38b-4987-8591-d11df192a825 pFB2 1542 1684 fwd pFB2 1542 39 147 1689 Lag Widom626 fwdLag
9600152b-e264-4143-be6f-648b50a9d680 pFB2 1567 1704 rev pFB2 1567 60 137 1704 Lead Widom626 revLead
4e7e3c04-6967-4d6c-83e6-dbfa6fd309d2 pFB2 1571 1700 rev pFB2 1571 60 128 1699 Lead Widom626 revLead
7d4a383e-4710-4371-ab88-2123578e901f pFB2 1581 1739 fwd pFB2 1581 60 166 1747 Lag Widom626 fwdLag
b184dc8e-dbda-4506-b38c-2f661c2a8cc2 pFB2 1612 1764 rev pFB2 1612 48 155 1767 Lead Widom626 revLead
abdab6e6-e3eb-4113-a46c-b8679a77738a pFB2 1693 1864 rev pFB2 1693 60 165 1858 Lead Widom612 revLead
1cccba0a-40c0-47c4-beb3-e17cb69a940c pFB2 1710 1828 rev pFB2 1710 40 135 1845 Lead Widom612 revLead
f4b95b6c-350e-45b1-aa04-c5016c998907 pFB2 1713 1820 rev pFB2 1713 23 126 1839 Lead Widom612 revLead
d74e69b3-40a5-4044-bbb3-ab8f41d10906 pFB2 1773 1898 fwd pFB2 1773 35 125 1898 Lag Widom612 fwdLag
691975b0-d24b-4232-954d-a938496cc9ef pFB2 1781 1926 fwd pFB2 1781 60 144 1925 Lag Widom612 fwdLag
f535e776-9c05-4ed5-8c4e-65c1ddf14e7f pFB2 1794 1944 fwd pFB2 1794 60 151 1945 Lag Widom612 fwdLag
3db1a88e-d167-45d7-89f0-d304d4cbb0cc pFB2 1840 1990 fwd pFB2 1840 60 166 2006 Lag Widom612 fwdLag
7dfc17f8-45aa-49de-93ce-6a458b82c1bd pFB2 1856 2007 rev pFB2 1856 60 152 2008 Lead Widom605 revLead
04ffac8a-3690-4f51-be4d-839d86f51503 pFB2 1877 2033 fwd pFB2 1877 60 147 2024 Lag Widom605 fwdLag
1d47d9c9-513b-4f76-a010-6488a6f6160e pFB2 1888 2040 fwd pFB2 1888 60 152 2040 Lag Widom605 fwdLag
a1fc9a52-59f9-412a-8afc-86cdc01fbc47 pFB2 1889 2014 rev pFB2 1889 38 127 2016 Lead Widom605 revLead
233f7f0b-4852-4e9d-b1f1-2b0f0d6840bb pFB2 1899 2049 rev pFB2 1899 60 155 2054 Lead Widom605 revLead
1ef5edbc-c3e5-46b0-ba84-656b21d16848 pFB2 1900 2025 fwd pFB2 1900 22 144 2044 Lag Widom605 fwdLag
18bb2e45-fbc1-4232-9eac-a9a8fb8f3f94 pFB2 1908 2036 rev pFB2 1908 60 131 2039 Lead Widom605 revLead
3feab69e-7cd5-4979-b0e0-2315971f407b pFB2 1909 2019 rev pFB2 1909 60 156 2065 Lead Widom605 revLead
95ec6965-5625-47eb-9f25-cc22d17b5f2e pFB2 1914 2036 rev pFB2 1914 47 133 2047 Lead Widom605 revLead
b79c8b42-a485-459f-9451-e6fa96ac4d90 pFB2 1919 2036 fwd pFB2 1919 60 125 2044 Lag Widom605 fwdLag
b968a825-7a19-416b-af78-4d3a217fa476 pFB2 1923 2067 fwd pFB2 1923 60 146 2069 Lag Widom605 fwdLag
3139ee83-3f67-4c3c-85f5-da221dc4e2d1 pFB2 1935 2066 rev pFB2 1935 28 136 2071 Lead Widom605 revLead
eef3df6e-88ad-4bf9-a7df-2a1e89bcf3c8 pFB2 1953 2126 rev pFB2 1953 60 172 2125 Lead Widom605 revLead
8fc9c9c1-aa25-49f9-a807-472ff62f14f3 pFB2 1957 2107 rev pFB2 1957 60 150 2107 Lead Widom605 revLead
45bc63de-21c0-4df3-a26f-45957fb71914 pFB2 1960 2117 fwd pFB2 1960 60 164 2124 Lag Widom605 fwdLag
f2c6e755-8dbf-48fb-9599-ba396892d695 pFB2 1962 2108 fwd pFB2 1962 60 146 2108 Lag Widom605 fwdLag
61708f25-3398-4beb-bbf0-28aefc62b8d4 pFB2 1960 2118 rev pFB2 1960 60 162 2122 Lead Widom605 revLead
9233f256-8dac-45fa-b4c6-9c046cd0a25d pFB2 1962 2090 rev pFB2 1962 60 149 2111 Lead Widom605 revLead
fd44a131-11ae-4d99-bb3f-51577c4b8731 pFB2 1987 2118 rev pFB2 1987 60 159 2146 Lead Widom605 revLead
32e4d6d3-b389-46fb-b4a3-71af66b98908 pFB2 1988 2128 fwd pFB2 1988 30 139 2127 Lag Widom605 fwdLag
d7d92278-c700-4d24-ac7d-e836fa9a54b1 pFB2 2009 2155 fwd pFB2 2009 60 142 2151 Lag Widom605 fwdLag
f54d6bdf-5d24-4900-886c-b82858310200 pFB2 2017 2169 rev pFB2 2017 60 152 2169 Lead Widom605 revLead
737daeed-7993-4552-b04b-e3092231ad3e pFB2 2019 2181 rev pFB2 2019 60 162 2181 Lead Widom605 revLead
2fd6eb4f-685a-41b5-a57c-2c83785a7f9a pFB2 2020 2155 fwd pFB2 2020 41 153 2173 Lag Widom605 fwdLag
8fee7251-7bb6-4d03-813d-95cbfc93afdb pFB2 2027 2185 fwd pFB2 2027 60 159 2186 Lag Widom605 fwdLag
5782c4c4-223f-4d1f-8bc2-51bb99484ee1 pFB2 2047 2189 rev pFB2 2047 60 151 2198 Lead Widom601 revLead
b28b01c9-1541-43a0-851e-56b308f9616a pFB2 2047 2208 rev pFB2 2047 60 162 2209 Lead Widom601 revLead
554ff738-04ad-45af-814b-82c8d5e25ceb pFB2 2060 2209 fwd pFB2 2060 43 146 2206 Lag Widom601 fwdLag
eef3c057-ce09-4864-b7fe-d05672fa1ead pFB2 2083 2207 rev pFB2 2083 60 126 2209 Lead Widom601 revLead
5b947e49-4bf1-49cc-bc4c-8d3c456c73ec pFB2 2120 2264 rev pFB2 2120 60 145 2265 Lead Widom601 revLead
d53a5bc7-424b-424e-b398-225fd3d7eabe pFB2 2213 2359 rev pFB2 2213 60 141 2354 Lead Widom601 revLead
212453b7-9711-420a-a67d-344e7f5bf0b7 pFB2 2232 2382 rev pFB2 2232 25 151 2383 Lag Widom601 revLag
ed97a4c6-6ecd-49d7-80ec-57f08b5dad50 pFB2 2265 2402 fwd pFB2 2265 60 136 2401 Lead Widom603 fwdLead
68b95532-40a1-494b-9e25-dc510c5e81f5 pFB2 2322 2479 rev pFB2 2322 60 151 2473 Lag Widom603 revLag
0080f0ff-8fcc-4ba3-9977-e94b39430ed0 pFB2 2324 2458 fwd pFB2 2324 60 133 2457 Lead Widom603 fwdLead
cfaa9da3-79b0-4f79-9612-14e42ddb6c2b pFB2 2328 2485 rev pFB2 2328 60 157 2485 Lag Widom603 revLag
5724eb05-ea14-4df3-9f19-a82518f8c94f pFB2 2329 2468 rev pFB2 2329 60 145 2474 Lag Widom603 revLag
d6d8a5c6-33a9-49ce-843f-723dce251d64 pFB2 2337 2481 fwd pFB2 2337 28 139 2476 Lead Widom603 fwdLead
704dec50-5318-44ac-82be-aad97de4c7cf pFB2 2341 2489 rev pFB2 2341 60 147 2488 Lag Widom603 revLag
c848b990-4264-4335-a898-42989e56428c pFB2 2347 2488 rev pFB2 2347 60 140 2487 Lag Widom603 revLag
f9bd66c7-8682-4bce-8b43-57147f502c49 pFB2 2358 2511 rev pFB2 2358 50 151 2509 Lag Widom603 revLag
9f53599a-9405-4652-93f9-e2fbc86ff7bd pFB2 2360 2488 fwd pFB2 2360 38 125 2485 Lead Widom603 fwdLead
84c1573e-cc04-47c2-81e9-f45838277095 pFB2 2361 2510 rev pFB2 2361 60 141 2502 Lag Widom603 revLag
52591b8d-d3dd-4952-b003-86fe9af1249f pFB2 2364 2508 fwd pFB2 2364 51 159 2523 Lead Widom603 fwdLead
5f73a468-5828-4525-a740-51b984aec584 pFB2 2365 2493 fwd pFB2 2365 24 144 2509 Lead Widom603 fwdLead
8de57608-1e78-4efd-a310-7a6832c25602 pFB2 2365 2500 fwd pFB2 2365 60 137 2502 Lead Widom603 fwdLead
ee30a1d8-b767-4efa-bf39-a73a63ba9bd1 pFB2 2403 2542 rev pFB2 2403 60 138 2541 Lag Widom603 revLag
a60d82d2-6850-44ce-bb18-bf890c5e0e5b pFB2 2434 2577 fwd pFB2 2434 60 149 2583 Lead Widom603 fwdLead
0e45bd29-833c-4a19-9083-7825eb1ae07a pFB2 2449 2572 rev pFB2 2449 60 135 2584 Lag Widom603 revLag
40bc29e2-20e1-44d2-b2e6-3d08e595dc90 pFB2 2450 2600 rev pFB2 2450 60 169 2619 Lag Widom603 revLag
a803de9a-874f-4b64-9762-eb25e5e727b1 pFB2 2451 2598 fwd pFB2 2451 60 153 2604 Lead Widom603 fwdLead
bff43c81-d7cc-42b7-b720-66e45f600098 pFB2 2470 2634 rev pFB2 2470 60 158 2628 Lag Widom603 revLag
030d9cb9-d2fe-4a2c-85e3-843e6291f2da pFB2 2477 2634 rev pFB2 2477 60 164 2641 Lag Widom603 revLag
5074257c-f836-47cb-a10f-c5936e38142e pFB2 2517 2672 rev pFB2 2517 60 148 2665 Lag Widom603 revLag
1cfcc594-5d8d-4fb4-81da-ba198bc46b0a pFB2 2542 2673 fwd pFB2 2542 60 131 2673 Lead Widom607 fwdLead
acdf7371-7bdd-404b-b751-b3e79230a00e pFB2 2544 2684 fwd pFB2 2544 60 135 2679 Lead Widom607 fwdLead
002c2826-d9ba-4c65-93b6-1a7b7a7189b1 pFB2 2552 2687 rev pFB2 2552 60 137 2689 Lag Widom607 revLag
f78fa9eb-d016-42bc-98c5-9529cff660dd pFB2 2553 2701 fwd pFB2 2553 60 145 2698 Lead Widom607 fwdLead
3a1ecf37-5a29-47d4-9487-163c986eeb13 pFB2 2569 2724 rev pFB2 2569 60 158 2727 Lag Widom607 revLag
e3bf1db9-0317-431a-a24c-ebc9902e1f74 pFB2 2586 2743 fwd pFB2 2586 54 162 2748 Lead Widom607 fwdLead
e603cf1d-eb0d-44e2-8c44-f1e8197c1835 pFB2 2637 2771 rev pFB2 2637 60 137 2774 Lag Widom607 revLag
6ee36636-b59a-4034-85bb-106afbdd1eb0 pFB2 2648 2774 fwd pFB2 2648 60 127 2775 Lead Widom607 fwdLead
04989187-fd16-450d-834c-c73ba29b6781 pFB2 2659 2807 fwd pFB2 2659 60 151 2810 Lead Widom607 fwdLead
938ed2e4-ea61-446b-a9be-d3f9ee9d36d4 pFB2 2662 2798 fwd pFB2 2662 60 139 2801 Lead Widom607 fwdLead
6bbd15d9-a033-4705-b2cd-7a11692e8616 pFB2 2659 2820 fwd pFB2 2659 60 162 2821 Lead Widom607 fwdLead
711a7b9e-ea87-4a51-9097-405ef2f8563d pFB2 2676 2820 fwd pFB2 2676 60 144 2820 Lead Widom607 fwdLead
36ec5dcb-c3ac-4ae8-a362-f9caf838a85d pFB2 2676 2833 fwd pFB2 2676 60 160 2836 Lead Widom607 fwdLead
d3bb82d7-5410-4bb4-b488-2baa1fecc1e9 pFB2 2675 2825 rev pFB2 2675 60 151 2826 Lag Widom607 revLag
a888bf9c-fa38-42ea-8fa8-28740e7895b5 pFB2 2676 2821 fwd pFB2 2676 60 141 2817 Lead Widom607 fwdLead
b0190356-3618-44fe-bde2-80d5f68c0ba0 pFB2 2681 2825 fwd pFB2 2681 60 145 2826 Lead Widom607 fwdLead
8065f054-3581-40f4-a9a3-c8a5dcec7ed8 pFB2 2683 2840 rev pFB2 2683 60 169 2852 Lag Widom607 revLag
585214c2-9f4c-40a5-9ad4-f7c244226ca5 pFB2 2695 2840 rev pFB2 2695 60 146 2841 Lag Widom607 revLag
d19aa237-a2d6-479b-9a22-b97ee79eca2e pFB2 2715 2868 fwd pFB2 2715 60 154 2869 Lead Widom613 fwdLead
0d19b852-e7be-4676-a06a-ef77109bdab8 pFB2 2727 2873 fwd pFB2 2727 60 148 2875 Lead Widom613 fwdLead
a2746c21-c716-4776-9f22-77a17ee37aae pFB2 2729 2872 rev pFB2 2729 60 144 2873 Lag Widom613 revLag
721aa25c-c373-472e-b60f-519effdd079b pFB2 2737 2883 rev pFB2 2737 60 144 2881 Lag Widom613 revLag
9605cfed-5974-43de-a2f4-2d0b3a4d47aa pFB2 2749 2886 rev pFB2 2749 41 138 2887 Lag Widom613 revLag
9e117031-c2f6-4fba-b196-c4dca1d1f107 pFB2 2760 2873 fwd pFB2 2760 60 124 2884 Lead Widom613 fwdLead
c9806424-f0cb-4473-ae1e-778af619c9a9 pFB2 2761 2898 rev pFB2 2761 34 140 2901 Lag Widom613 revLag
52d7b5f3-de1b-49f2-a3c0-1e4ebdb9ef05 pFB2 2763 2892 fwd pFB2 2763 33 146 2909 Lead Widom613 fwdLead
91fd5eec-12ce-4c86-9c7a-66db011edd58 pFB2 2764 2891 rev pFB2 2764 57 133 2897 Lag Widom613 revLag
2f79dbf2-41b7-45df-ac9b-33b5ea632da4 pFB2 2811 2978 fwd pFB2 2811 60 171 2982 Lead Widom613 fwdLead
db46dcde-419d-499a-9f1b-309176d5ca50 pFB2 2821 2943 rev pFB2 2821 60 127 2948 Lag Widom613 revLag
8b0e0618-c0aa-4fa2-b5a0-6ba39e2cb5a1 pFB2 2838 2987 fwd pFB2 2838 60 150 2988 Lead Widom613 fwdLead
4c3d6dd1-d912-48b6-ad56-70462f09ff34 pFB2 2847 2976 rev pFB2 2847 60 127 2974 Lag Widom613 revLag
ff468069-8a8b-4912-855c-07f971ac89fd pFB2 2850 2976 fwd pFB2 2850 60 150 3000 Lead Widom613 fwdLead
46018554-3758-421e-af35-d920b002d320 pFB2 2853 3013 rev pFB2 2853 60 155 3008 Lag Widom613 revLag
c38f0be9-32b5-4076-99d8-51e680fd9a14 pFB2 2855 2971 fwd pFB2 2855 60 128 2983 Lead Widom613 fwdLead
1ce10d46-0e78-4b5d-9711-8d7bcecfd41c pFB2 2861 2981 rev pFB2 2861 60 137 2998 Lag Widom613 revLag
ecc44728-d874-47aa-824c-27b119a0faec pFB2 2874 3028 rev pFB2 2874 60 158 3032 Lag Widom613 revLag
ece11052-9d1d-4efa-aceb-9e81291c15ce pFB2 2889 3059 fwd pFB2 2889 60 163 3052 Lead Widom613 fwdLead
a5bcc6c8-d1db-4dc8-94ad-7f8d65df0dcd pFB2 2903 3059 rev pFB2 2903 60 152 3055 Lag Widom613 revLag
562e74f1-f96b-45d2-9fcc-302f0652f678 pFB2 2904 3050 fwd pFB2 2904 60 147 3051 Lead Widom613 fwdLead
26026261-6c00-4c47-89e5-cf77515f1f00 pFB2 2905 3054 rev pFB2 2905 60 148 3053 Lag Widom613 revLag
7aa2637d-6de0-487c-a646-7bf19f4518a9 pFB2 2908 3042 rev pFB2 2908 60 135 3043 Lag Widom618 revLag
93e2fc55-f9b8-4eb1-9b5a-bfe66c203c08 pFB2 2914 3052 rev pFB2 2914 60 141 3055 Lag Widom618 revLag
945bc74f-446d-48ab-b074-349ce4a8d302 pFB2 2914 3058 rev pFB2 2914 34 141 3055 Lag Widom618 revLag
14b77bde-33ae-498c-9323-8f615e5f9a7a pFB2 2917 3045 fwd pFB2 2917 60 135 3052 Lead Widom618 fwdLead
febc0073-8935-45cf-8fd2-2d31009791d6 pFB2 2918 3071 rev pFB2 2918 60 156 3074 Lag Widom618 revLag
39de07f9-ec81-4a8a-9892-282814b87d3b pFB2 2920 3054 rev pFB2 2920 60 141 3061 Lag Widom618 revLag
3a52db7f-57ec-4269-a7b3-ba3008b33b04 pFB2 2922 3070 rev pFB2 2922 60 150 3072 Lag Widom618 revLag
e0c9c697-d71c-4fd8-a22d-b6664f17667f pFB2 2923 3073 fwd pFB2 2923 60 152 3075 Lead Widom618 fwdLead
6ab873da-a763-4b37-a22a-54802b943b05 pFB2 2923 3069 fwd pFB2 2923 53 149 3072 Lead Widom618 fwdLead
10507168-ebba-4ef6-9535-dc422eadba44 pFB2 2925 3072 rev pFB2 2925 60 153 3078 Lag Widom618 revLag
9eae1bdc-b5d8-4b1a-8ba2-98426d385ec9 pFB2 2928 3083 fwd pFB2 2928 23 158 3086 Lead Widom618 fwdLead
7a9f5407-9f0d-4969-af2c-2e4289ce0007 pFB2 2930 3052 rev pFB2 2930 60 122 3052 Lag Widom618 revLag
81bb688d-8af9-427c-bfe4-663299588b70 pFB2 2931 3070 rev pFB2 2931 60 137 3068 Lag Widom618 revLag
a3ccbdfe-73cd-4ba9-9a73-1500bbf0db52 pFB2 2931 3070 rev pFB2 2931 60 143 3074 Lag Widom618 revLag
8c4acc19-8f35-46bf-a7a1-ee6db9e6d3cd pFB2 2932 3071 fwd pFB2 2932 60 138 3070 Lead Widom618 fwdLead
5f794a74-2c05-48f9-87ae-4826fcbd95c1 pFB2 2933 3059 rev pFB2 2933 60 130 3063 Lag Widom618 revLag
27c0c178-1b99-4a13-8b4b-840f458bcd67 pFB2 2935 3064 fwd pFB2 2935 60 139 3074 Lead Widom618 fwdLead
d014dd2c-2630-49ae-8054-f1810afa80c5 pFB2 2937 3064 rev pFB2 2937 34 131 3068 Lag Widom618 revLag
35c89ccd-8ba1-4c82-8112-550c2a0c643b pFB2 2938 3098 rev pFB2 2938 60 161 3099 Lag Widom618 revLag
c5e19523-9991-4b0f-977e-ab785277bc3f pFB2 2941 3076 fwd pFB2 2941 57 151 3092 Lead Widom618 fwdLead
a4855690-bdd2-4ae5-ae2a-11fe0101170a pFB2 2955 3086 rev pFB2 2955 60 131 3086 Lag Widom618 revLag
